booking_id,pnr,route_id,from_city,to_city,provider,train_name,train_type,journey_type,booking_date,travel_date,days_until_departure,weekday,is_weekend,is_peak_season,departure_time,arrival_time,duration,duration_minutes,available_seats_at_booking,total_seats,occupancy_rate_at_booking,demand_level,delay_minutes,wifi,class_type,passenger_type,seat_number,booking_channel,base_price_at_booking,paid_price,currency,booking_status
PBK000099,PNR972442,ER0886,Brussels,Amsterdam,SNCF,TGV INOUI 6826,TGV INOUI,Direct,2025-10-22,2025-12-16,55,1,0,1,13:50,14:58,1h 8m,68,40,220,0.817,7,5,Yes,First Class,child,20D,mobile_app,152.47,83.86,EUR,Cancelled
PBK000100,PNR916964,ER0072,Lyon,Barcelona,SBB,IR 7466,IR,Direct,2025-02-15,2025-04-12,56,5,1,0,16:40,19:49,3h 9m,189,106,300,0.646,4,10,Yes,Standard,youth,8C,agent_portal,153.71,132.19,EUR,Confirmed
PBK000101,PNR281926,ER0179,Rome,Milan,PKP,EIP 5703,EIP,Direct,2025-11-21,2025-12-06,15,5,1,1,21:40,02:21,4h 41m,281,4,220,0.98,7,5,No,First Class,regular,9B,mobile_app,217.95,217.95,EUR,Confirmed
PBK000102,PNR561124,ER0886,Brussels,Amsterdam,SNCF,TGV INOUI 6826,TGV INOUI,Direct,2026-01-24,2026-04-18,84,5,1,0,13:50,14:58,1h 8m,68,9,220,0.958,10,5,Yes,Standard,regular,11B,agent_portal,186.71,186.71,EUR,Confirmed
PBK000103,PNR180458,ER0080,Nice,Paris,Eurostar,Eurostar 1565,Eurostar,Direct,2025-11-20,2025-12-29,39,0,0,1,20:50,03:02,6h 12m,372,46,220,0.789,6,5,Yes,First Class,regular,12C,web,241.25,241.25,EUR,Confirmed
PBK000104,PNR625721,ER0877,London,Brussels,SNCF,Intercités 5324,Intercités,Direct,2026-03-14,2026-03-26,12,3,0,0,10:25,12:40,2h 15m,135,67,380,0.823,5,0,Yes,Standard,regular,11D,mobile_app,149.64,149.64,EUR,Cancelled
PBK000105,PNR481574,ER0327,Marseille,Paris,DB+ÖBB,ICE+Railjet 6716,ICE+Railjet,Connection,2025-08-19,2025-09-02,14,1,0,0,22:20,05:31,7h 11m,431,7,220,0.965,6,0,No,Standard,regular,15B,api_partner,178.14,178.14,EUR,Cancelled
PBK000106,PNR397949,ER0309,Madrid,Barcelona,Eurostar,Eurostar 2081,Eurostar,Direct,2025-07-18,2025-09-09,53,1,0,0,09:30,11:56,2h 26m,146,51,300,0.829,8,5,Yes,Standard,regular,18D,web,193.05,193.05,EUR,Confirmed
PBK000107,PNR424620,ER0012,Berlin,Munich,SNCB,EuroCity 1797,EuroCity,Connection,2025-12-03,2026-03-30,117,0,0,0,19:40,23:32,3h 52m,232,78,220,0.642,8,0,Yes,First Class,regular,5A,api_partner,135.51,135.51,EUR,Confirmed
PBK000108,PNR119116,ER0525,Nice,Paris,Eurostar,Eurostar 9715,Eurostar,Connection,2026-02-10,2026-03-25,43,2,0,0,14:25,21:40,7h 15m,435,124,450,0.724,4,15,Yes,Standard,regular,17C,api_partner,223.71,223.71,EUR,Confirmed
PBK000109,PNR794083,ER0066,Rome,Milan,SBB,IR 6372,IR,Direct,2025-04-20,2025-06-03,44,1,0,1,09:45,12:19,2h 34m,154,26,520,0.949,9,20,Yes,Standard,regular,17A,web,187.94,187.94,EUR,Confirmed
PBK000110,PNR809217,ER0171,Vienna,Prague,SNCF,Intercités 7823,Intercités,Connection,2025-11-13,2025-11-30,17,6,1,0,05:55,08:08,2h 13m,133,66,220,0.698,4,0,Yes,First Class,senior,14C,web,150.73,123.6,EUR,Confirmed
PBK000111,PNR811256,ER0241,Oslo,Stockholm,DB+ÖBB,ICE+Railjet 2922,ICE+Railjet,Connection,2025-08-16,2025-11-03,79,0,0,0,05:35,07:54,2h 19m,139,91,180,0.49,3,0,No,First Class,child,7C,api_partner,103.25,56.79,EUR,Refunded
PBK000112,PNR772324,ER0294,Paris,Brussels,Eurostar,Eurostar 934,Eurostar,Direct,2025-08-25,2025-12-02,99,1,0,1,19:45,21:45,2h 0m,120,137,380,0.637,6,5,Yes,Standard,senior,9A,mobile_app,196.26,160.93,EUR,Confirmed
PBK000113,PNR332823,ER0469,Madrid,Seville,SBB,IR 4829,IR,Direct,2025-10-11,2026-02-08,120,6,1,0,06:45,09:43,2h 58m,178,68,600,0.886,10,30,Yes,Standard,regular,14A,mobile_app,177.9,177.9,EUR,Cancelled
PBK000114,PNR979940,ER0120,Warsaw,Berlin,ÖBB,Railjet 4002,Railjet,Connection,2026-04-22,2026-04-26,4,6,1,0,15:00,18:25,3h 25m,205,100,600,0.833,5,5,No,First Class,regular,11A,web,186.4,186.4,EUR,Confirmed
PBK000115,PNR183074,ER0077,Milan,Zurich,SBB,InterCity 7937,InterCity,Connection,2026-02-10,2026-03-01,19,6,1,0,20:55,22:35,1h 40m,100,9,450,0.98,9,0,Yes,Standard,senior,15A,api_partner,197.09,161.61,EUR,Confirmed
PBK000116,PNR540218,ER0609,Nice,Paris,Eurostar+SNCF,Eurostar+TGV 6143,Eurostar+TGV,Connection,2026-03-04,2026-03-24,20,1,0,0,07:55,15:10,7h 15m,435,99,220,0.549,1,30,Yes,First Class,regular,2B,web,128.14,128.14,EUR,Confirmed
PBK000117,PNR744674,ER0598,Paris,Berlin,SBB,InterCity 2708,InterCity,Connection,2025-08-23,2025-09-01,9,0,0,0,17:30,22:30,5h 0m,300,55,380,0.853,5,0,Yes,Standard,senior,14A,agent_portal,181.37,148.72,EUR,Confirmed
PBK000118,PNR491435,ER0174,Rome,Milan,PKP,EIP 9351,EIP,Direct,2025-08-02,2025-08-26,24,1,0,1,09:30,12:07,2h 37m,157,6,300,0.98,7,5,Yes,Standard,regular,2D,api_partner,179.05,179.05,EUR,Confirmed
PBK000119,PNR953025,ER0620,Lyon,Barcelona,Eurostar+SNCF,Eurostar+TGV 3368,Eurostar+TGV,Connection,2025-07-02,2025-10-11,101,5,1,0,08:55,13:52,4h 57m,297,74,180,0.587,5,5,Yes,First Class,regular,18C,agent_portal,131.34,131.34,EUR,Confirmed
PBK000120,PNR311383,ER0674,Amsterdam,Berlin,Trenitalia,Intercity 8261,Intercity,Connection,2026-02-03,2026-05-02,88,5,1,0,12:00,15:54,3h 54m,234,97,220,0.557,4,5,Yes,Standard,senior,2C,api_partner,134.19,110.04,EUR,Confirmed
PBK000121,PNR918771,ER0676,Copenhagen,Hamburg,SNCF+DB,TGV+ICE 7282,TGV+ICE,Connection,2026-03-30,2026-04-05,6,6,1,0,22:35,01:59,3h 24m,204,4,220,0.98,8,30,Yes,Standard,regular,10C,mobile_app,234.31,234.31,EUR,Confirmed
PBK000122,PNR485191,ER0944,Vienna,Prague,SJ,X2000 8982,X2000,Direct,2025-06-19,2025-07-24,35,3,0,1,06:00,07:28,1h 28m,88,24,220,0.887,6,15,Yes,First Class,regular,16D,mobile_app,181.58,181.58,EUR,Confirmed
PBK000123,PNR421384,ER0827,London,Paris,SNCB,EuroCity 2320,EuroCity,Direct,2025-02-12,2025-05-17,94,5,1,0,06:00,08:10,2h 10m,130,74,520,0.857,8,0,Yes,Standard,regular,11C,web,145.31,145.31,EUR,Confirmed
PBK000124,PNR178686,ER0645,Lisbon,Madrid,Renfe,AVE 2028,AVE,Connection,2025-08-07,2025-08-29,22,4,0,1,22:00,01:38,3h 38m,218,86,600,0.856,7,30,Yes,First Class,regular,9A,api_partner,207.55,207.55,EUR,Confirmed
PBK000125,PNR479742,ER0807,Warsaw,Berlin,SNCF,Intercités 6098,Intercités,Direct,2025-07-06,2025-09-10,66,2,0,0,07:20,10:24,3h 4m,184,35,180,0.804,6,5,Yes,Standard,regular,8C,web,144.89,144.89,EUR,Cancelled
PBK000126,PNR781113,ER0819,Oslo,Stockholm,Eurostar,Eurostar 6853,Eurostar,Direct,2025-01-17,2025-04-05,78,5,1,0,15:15,18:28,3h 13m,193,202,520,0.61,5,30,No,Standard,regular,13C,agent_portal,184.32,184.32,EUR,Confirmed
PBK000127,PNR827691,ER0650,Hamburg,Munich,SNCF,TER 6844,TER,Direct,2025-02-28,2025-03-04,4,1,0,0,06:55,12:36,5h 41m,341,9,450,0.98,8,0,Yes,Standard,senior,7C,api_partner,191.29,156.86,EUR,Confirmed
PBK000128,PNR414527,ER0568,Oslo,Stockholm,PKP,EIP 3472,EIP,Direct,2025-03-11,2025-06-29,110,6,1,1,15:40,18:07,2h 27m,147,90,300,0.699,7,0,Yes,Standard,regular,18C,web,166.45,166.45,EUR,Confirmed
PBK000129,PNR478427,ER0959,Rome,Milan,Renfe,AVE 3093,AVE,Direct,2026-04-20,2026-07-19,90,6,1,1,17:45,20:24,2h 39m,159,203,600,0.661,6,0,Yes,First Class,senior,16A,mobile_app,156.34,128.2,EUR,Confirmed
PBK000130,PNR906527,ER0230,Paris,Lyon,SJ,InterCity 1381,InterCity,Direct,2025-08-28,2025-12-09,103,1,0,1,07:10,09:11,2h 1m,121,22,180,0.877,9,30,Yes,Standard,child,17D,api_partner,167.62,92.19,EUR,Confirmed
PBK000131,PNR627290,ER0373,Berlin,Munich,ÖBB,Regional 8355,Regional,Direct,2025-02-07,2025-02-24,17,0,0,0,19:50,00:41,4h 51m,291,12,600,0.98,10,15,Yes,Standard,regular,5D,mobile_app,188.68,188.68,EUR,Confirmed
PBK000132,PNR231250,ER0464,Lisbon,Madrid,Renfe,Alvia 6143,Alvia,Direct,2025-09-23,2025-10-13,20,0,0,0,16:40,20:51,4h 11m,251,31,520,0.94,6,45,Yes,First Class,youth,7C,agent_portal,166.05,142.8,EUR,Confirmed
PBK000133,PNR147670,ER0383,Berlin,Frankfurt,SBB,EuroCity 9135,EuroCity,Connection,2025-10-01,2025-10-13,12,0,0,0,06:25,09:59,3h 34m,214,103,450,0.77,3,5,No,First Class,youth,1A,web,147.67,127.0,EUR,Confirmed
PBK000134,PNR943776,ER0057,Cologne,Frankfurt,ÖBB,Nightjet 5172,Nightjet,Connection,2025-05-16,2025-08-08,84,4,0,1,14:50,16:40,1h 50m,110,110,300,0.632,5,0,Yes,First Class,regular,16B,agent_portal,141.79,141.79,EUR,Confirmed
PBK000135,PNR518084,ER0861,Stockholm,Copenhagen,NS,Intercity 5582,Intercity,Direct,2025-08-21,2025-08-31,10,6,1,1,13:40,16:12,2h 32m,152,10,520,0.98,9,30,Yes,Standard,regular,11C,agent_portal,203.1,203.1,EUR,Confirmed
PBK000136,PNR360330,ER0848,Marseille,Paris,Eurostar,Eurostar 4027,Eurostar,Direct,2025-09-21,2025-12-02,72,1,0,1,06:20,09:59,3h 39m,219,50,180,0.719,7,30,Yes,Standard,regular,13D,agent_portal,214.62,214.62,EUR,Confirmed
PBK000137,PNR194423,ER0106,Milan,Venice,SJ,X2000 2398,X2000,Direct,2026-04-24,2026-07-07,74,1,0,1,22:55,23:57,1h 2m,62,181,380,0.523,4,0,No,Standard,regular,16A,agent_portal,122.45,122.45,EUR,Confirmed
PBK000138,PNR240440,ER0770,Amsterdam,Berlin,SJ,X2000 3809,X2000,Direct,2025-05-04,2025-06-01,28,6,1,1,12:55,15:25,2h 30m,150,26,450,0.941,8,5,Yes,Standard,regular,4D,web,213.93,213.93,EUR,Confirmed
PBK000139,PNR965401,ER0264,Munich,Vienna,Eurostar+SNCF,Eurostar+TGV 3133,Eurostar+TGV,Connection,2026-01-27,2026-03-20,52,4,0,0,10:40,14:38,3h 58m,238,179,520,0.655,4,0,No,First Class,regular,18C,api_partner,130.95,130.95,EUR,Confirmed
PBK000140,PNR624369,ER0945,Milan,Zurich,ÖBB,Nightjet 7682,Nightjet,Direct,2025-03-02,2025-03-19,17,2,0,0,22:40,23:58,1h 18m,78,4,220,0.98,9,0,Yes,Standard,senior,20D,mobile_app,174.57,143.15,EUR,Confirmed
PBK000141,PNR746447,ER0355,Milan,Venice,PKP,EIP 656,EIP,Direct,2025-03-12,2025-06-12,92,3,0,1,06:05,07:05,1h 0m,60,98,180,0.452,3,10,Yes,First Class,regular,6D,agent_portal,100.49,100.49,EUR,Confirmed
PBK000142,PNR536774,ER0812,Vienna,Prague,Eurostar+SNCF,Eurostar+TGV 5810,Eurostar+TGV,Connection,2025-10-31,2025-12-14,44,6,1,1,19:10,21:45,2h 35m,155,173,520,0.666,4,20,Yes,First Class,senior,11A,agent_portal,168.6,138.25,EUR,Confirmed
PBK000143,PNR254954,ER0042,Marseille,Paris,PKP,IC 4395,IC,Direct,2026-04-06,2026-07-08,93,2,0,1,17:00,21:51,4h 51m,291,161,600,0.732,7,0,No,First Class,senior,6D,api_partner,156.82,128.59,EUR,Confirmed
PBK000144,PNR643878,ER0496,Rome,Milan,Eurostar+SNCF,Eurostar+TGV 5074,Eurostar+TGV,Connection,2025-10-21,2026-01-19,90,0,0,0,20:50,00:36,3h 46m,226,192,520,0.63,6,5,Yes,Standard,regular,2B,api_partner,118.43,118.43,EUR,Confirmed
PBK000145,PNR301603,ER0238,Paris,Berlin,NS,Intercity 8139,Intercity,Direct,2025-12-06,2026-02-06,62,4,0,0,09:55,16:06,6h 11m,371,113,180,0.367,1,15,Yes,Standard,regular,20D,agent_portal,125.36,125.36,EUR,Confirmed
PBK000146,PNR401769,ER0929,Vienna,Prague,Eurostar+SNCF,Eurostar+TGV 7216,Eurostar+TGV,Connection,2025-06-02,2025-07-01,29,1,0,1,20:55,23:13,2h 18m,138,6,300,0.98,9,0,Yes,Standard,regular,18C,agent_portal,203.29,203.29,EUR,Confirmed
PBK000147,PNR563864,ER0069,Marseille,Paris,NS,Sprinter 9132,Sprinter,Direct,2025-10-06,2025-11-24,49,0,0,0,15:50,02:08,10h 18m,618,145,600,0.758,6,20,Yes,First Class,regular,3C,agent_portal,216.79,216.79,EUR,Confirmed
PBK000148,PNR802371,ER0003,Paris,Amsterdam,DB+ÖBB,ICE+Railjet 4110,ICE+Railjet,Connection,2025-09-03,2025-10-01,28,2,0,0,16:25,20:31,4h 6m,246,6,300,0.98,8,0,Yes,First Class,regular,8A,mobile_app,197.67,197.67,EUR,Confirmed
PBK000149,PNR600641,ER0122,London,Paris,Eurostar+SNCF,Eurostar+TGV 2064,Eurostar+TGV,Connection,2025-04-30,2025-05-07,7,2,0,0,18:05,20:57,2h 52m,172,4,220,0.98,10,20,No,First Class,regular,14D,mobile_app,192.47,192.47,EUR,Confirmed
PBK000150,PNR978292,ER0477,Paris,Amsterdam,Eurostar,Eurostar 752,Eurostar,Direct,2025-05-28,2025-07-09,42,2,0,1,21:45,23:58,2h 13m,133,10,520,0.98,9,20,Yes,Standard,regular,6D,web,243.06,243.06,EUR,Cancelled
PBK000151,PNR451317,ER0051,Hamburg,Munich,NS,Sprinter 8072,Sprinter,Direct,2025-01-19,2025-05-07,108,2,0,0,21:05,05:18,8h 13m,493,98,380,0.741,7,0,Yes,Standard,youth,10A,web,205.09,176.38,EUR,Confirmed
PBK000152,PNR866634,ER0799,Prague,Berlin,SNCF,TER 9158,TER,Direct,2025-11-25,2026-02-03,70,1,0,0,21:30,00:09,2h 39m,159,107,180,0.401,2,10,Yes,Standard,regular,11B,web,72.6,72.6,EUR,Confirmed
PBK000153,PNR190951,ER0082,Munich,Vienna,PKP,EIP 4474,EIP,Connection,2026-01-03,2026-01-27,24,1,0,0,08:10,10:58,2h 48m,168,49,450,0.89,7,10,Yes,Standard,regular,14C,api_partner,164.04,164.04,EUR,Confirmed
PBK000154,PNR374258,ER0809,Prague,Berlin,DB,IC 5235,IC,Direct,2025-04-05,2025-04-23,18,2,0,0,05:20,06:46,1h 26m,86,175,380,0.537,2,15,Yes,First Class,senior,10A,agent_portal,120.51,98.82,EUR,Confirmed
PBK000155,PNR329772,ER0905,Lisbon,Madrid,PKP,IC 2579,IC,Connection,2025-05-01,2025-05-09,8,4,0,0,17:20,22:07,4h 47m,287,66,450,0.852,6,5,Yes,Standard,regular,12B,agent_portal,176.41,176.41,EUR,Confirmed
PBK000156,PNR653829,ER0519,Warsaw,Berlin,ÖBB,Railjet 5416,Railjet,Direct,2025-08-21,2025-11-25,96,1,0,0,16:25,18:34,2h 9m,129,156,600,0.739,7,0,No,First Class,senior,17D,web,141.22,115.8,EUR,Confirmed
PBK000157,PNR851742,ER0069,Marseille,Paris,NS,Sprinter 9132,Sprinter,Direct,2026-04-15,2026-06-27,73,5,1,1,15:50,02:08,10h 18m,618,17,600,0.97,9,20,Yes,First Class,regular,4B,api_partner,250.7,250.7,EUR,Confirmed
PBK000158,PNR366817,ER0628,Madrid,Barcelona,NS,Intercity 1470,Intercity,Direct,2026-04-06,2026-06-11,66,3,0,1,05:00,07:37,2h 37m,157,79,600,0.868,9,0,Yes,Standard,regular,1D,agent_portal,173.91,173.91,EUR,Confirmed
PBK000159,PNR528728,ER0502,Rome,Milan,SJ,InterCity 9511,InterCity,Connection,2025-10-24,2025-11-03,10,0,0,0,09:20,12:28,3h 8m,188,18,180,0.895,7,30,No,Standard,child,2C,api_partner,176.63,97.15,EUR,Confirmed
PBK000160,PNR815894,ER0906,Brussels,Amsterdam,ÖBB,Railjet 170,Railjet,Direct,2026-01-28,2026-04-21,83,1,0,0,06:50,07:36,0h 46m,46,32,450,0.928,10,0,Yes,First Class,regular,13A,api_partner,168.27,168.27,EUR,Confirmed
PBK000161,PNR412856,ER0128,Oslo,Stockholm,SNCB,EuroCity 8082,EuroCity,Direct,2025-03-10,2025-06-02,84,0,0,1,17:45,21:40,3h 55m,235,92,300,0.692,5,5,Yes,Standard,senior,1A,mobile_app,142.55,116.89,EUR,Confirmed
PBK000162,PNR744793,ER0879,Milan,Zurich,SNCF,TGV INOUI 744,TGV INOUI,Direct,2025-10-06,2025-11-30,55,6,1,0,16:30,18:22,1h 52m,112,49,180,0.725,6,0,Yes,Standard,regular,2D,web,141.91,141.91,EUR,Confirmed
PBK000163,PNR665979,ER0453,Paris,Brussels,SJ,InterCity 2672,InterCity,Connection,2025-02-04,2025-02-17,13,0,0,0,07:55,10:41,2h 46m,166,143,520,0.724,3,30,Yes,Standard,senior,15B,api_partner,131.76,108.04,EUR,Confirmed
PBK000164,PNR250219,ER0468,Cologne,Frankfurt,PKP,EIP 3802,EIP,Direct,2026-02-02,2026-02-10,8,1,0,0,17:55,19:04,1h 9m,69,37,520,0.928,7,5,Yes,First Class,regular,8C,agent_portal,173.5,173.5,EUR,Confirmed
PBK000165,PNR149161,ER0516,London,Brussels,SNCF+DB,TER+ICE 4690,TER+ICE,Connection,2025-07-31,2025-09-08,39,0,0,0,16:15,18:57,2h 42m,162,77,450,0.828,6,15,Yes,Standard,regular,18D,api_partner,173.37,173.37,EUR,Cancelled
PBK000166,PNR415344,ER0471,Milan,Zurich,SNCB,IC 5635,IC,Direct,2025-12-10,2026-01-28,49,2,0,0,18:55,20:28,1h 33m,93,38,380,0.9,8,0,Yes,First Class,regular,8B,api_partner,149.22,149.22,EUR,Confirmed
PBK000167,PNR571635,ER0142,Madrid,Barcelona,SBB,InterCity 8780,InterCity,Direct,2025-08-26,2025-12-22,118,0,0,1,07:35,10:01,2h 26m,146,67,380,0.823,10,30,Yes,Standard,regular,11A,mobile_app,190.68,190.68,EUR,Confirmed
PBK000168,PNR449138,ER0686,Vienna,Prague,DB,RE 3302,RE,Direct,2026-01-06,2026-04-23,107,3,0,0,05:55,10:14,4h 19m,259,187,380,0.507,4,10,Yes,Standard,regular,16B,mobile_app,125.21,125.21,EUR,Cancelled
PBK000169,PNR678897,ER0107,Zurich,Vienna,ÖBB,Regional 7592,Regional,Direct,2025-01-08,2025-02-05,28,2,0,0,05:15,13:25,8h 10m,490,7,380,0.98,10,5,Yes,Standard,youth,13B,mobile_app,246.29,211.81,EUR,Confirmed
PBK000170,PNR488712,ER0341,Zurich,Vienna,DB,IC 1463,IC,Direct,2025-07-14,2025-09-12,60,4,0,0,21:45,00:57,3h 12m,192,49,220,0.777,7,0,No,Standard,regular,11B,api_partner,164.75,164.75,EUR,Confirmed
PBK000171,PNR498290,ER0407,Hamburg,Munich,ÖBB,Railjet 6699,Railjet,Connection,2025-10-16,2026-02-04,111,2,0,0,05:20,11:49,6h 29m,389,73,300,0.754,9,20,Yes,First Class,regular,11B,mobile_app,219.79,219.79,EUR,Confirmed
PBK000172,PNR855303,ER0076,Paris,Berlin,SBB,InterCity 9660,InterCity,Direct,2025-09-13,2025-11-23,71,6,1,0,05:45,11:14,5h 29m,329,221,380,0.418,2,45,Yes,First Class,regular,6B,agent_portal,145.26,145.26,EUR,Confirmed
PBK000173,PNR244170,ER0794,Amsterdam,Berlin,Eurostar+SNCF,Eurostar+TGV 3766,Eurostar+TGV,Connection,2026-04-15,2026-08-07,114,4,0,1,10:15,13:18,3h 3m,183,120,220,0.452,5,0,Yes,First Class,child,1D,web,112.25,61.74,EUR,Confirmed
PBK000174,PNR112426,ER0843,Zurich,Vienna,SNCF+DB,TGV+ICE 1763,TGV+ICE,Connection,2025-12-29,2026-01-18,20,6,1,0,16:40,19:48,3h 8m,188,12,600,0.98,10,20,Yes,Standard,regular,1D,web,228.76,228.76,EUR,Confirmed
PBK000175,PNR352674,ER0333,Milan,Venice,Eurostar+SNCF,Eurostar+TGV 1299,Eurostar+TGV,Connection,2025-05-21,2025-07-29,69,1,0,1,15:30,17:38,2h 8m,128,214,600,0.643,4,0,Yes,Standard,regular,17B,web,132.99,132.99,EUR,Confirmed
PBK000176,PNR785491,ER0131,Hamburg,Munich,DB,ICE 7213,ICE,Direct,2025-05-10,2025-08-23,105,5,1,1,07:25,11:07,3h 42m,222,97,380,0.743,9,45,Yes,First Class,regular,10A,mobile_app,232.92,232.92,EUR,Confirmed
PBK000177,PNR653815,ER0457,London,Brussels,Renfe,Alvia 8184,Alvia,Direct,2025-02-17,2025-04-10,52,3,0,0,20:40,22:17,1h 37m,97,65,180,0.638,5,45,Yes,Standard,regular,11A,api_partner,108.33,108.33,EUR,Confirmed
PBK000178,PNR116418,ER0161,Vienna,Prague,DB+ÖBB,ICE+Railjet 3553,ICE+Railjet,Connection,2026-04-07,2026-07-28,112,1,0,1,11:25,13:28,2h 3m,123,217,380,0.427,4,0,Yes,Standard,youth,6C,web,103.97,89.41,EUR,Confirmed
PBK000179,PNR502491,ER0176,Brussels,Amsterdam,ÖBB,Railjet 2971,Railjet,Connection,2026-01-21,2026-05-07,106,3,0,0,17:30,19:45,2h 15m,135,70,180,0.609,7,5,Yes,First Class,regular,18C,api_partner,115.51,115.51,EUR,Confirmed
PBK000180,PNR911131,ER0285,Paris,Brussels,SBB,EuroCity 2803,EuroCity,Direct,2025-12-19,2026-03-22,93,6,1,0,14:20,15:49,1h 29m,89,92,380,0.756,8,5,No,Standard,youth,20D,agent_portal,146.1,125.65,EUR,Confirmed
PBK000181,PNR936821,ER0262,Zurich,Vienna,SBB,InterCity 2208,InterCity,Direct,2025-05-20,2025-08-29,101,4,0,1,15:10,18:26,3h 16m,196,29,220,0.864,10,0,Yes,Standard,regular,3C,api_partner,211.44,211.44,EUR,Confirmed
PBK000182,PNR566339,ER0360,London,Brussels,ÖBB,Nightjet 8479,Nightjet,Connection,2025-02-12,2025-03-19,35,2,0,0,07:50,10:01,2h 11m,131,12,520,0.976,8,10,Yes,Standard,regular,1C,web,185.43,185.43,EUR,Confirmed
PBK000183,PNR725920,ER0222,Prague,Berlin,SBB,InterCity 5839,InterCity,Direct,2025-02-22,2025-03-11,17,1,0,0,08:00,09:19,1h 19m,79,14,300,0.953,7,30,Yes,First Class,regular,18A,agent_portal,164.32,164.32,EUR,Confirmed
PBK000184,PNR245584,ER0591,Rome,Milan,SNCB,EuroCity 6856,EuroCity,Direct,2026-03-19,2026-05-08,50,4,0,0,17:20,20:12,2h 52m,172,41,380,0.89,7,15,Yes,Standard,regular,13B,mobile_app,153.5,153.5,EUR,Confirmed
PBK000185,PNR580102,ER0520,London,Brussels,DB+ÖBB,ICE+Railjet 8246,ICE+Railjet,Connection,2025-09-10,2025-09-29,19,0,0,0,12:25,14:18,1h 53m,113,6,300,0.98,8,0,Yes,Standard,regular,16B,mobile_app,168.96,168.96,EUR,Confirmed
PBK000186,PNR732512,ER0975,Berlin,Frankfurt,SJ,InterCity 7902,InterCity,Direct,2025-01-04,2025-02-24,51,0,0,0,07:15,10:47,3h 32m,212,78,180,0.566,2,0,Yes,First Class,regular,10C,mobile_app,118.01,118.01,EUR,Confirmed
PBK000187,PNR393916,ER0066,Rome,Milan,SBB,IR 6372,IR,Direct,2025-06-10,2025-07-03,23,3,0,1,09:45,12:19,2h 34m,154,10,520,0.98,10,20,Yes,Standard,child,11D,mobile_app,222.61,122.44,EUR,Confirmed
PBK000188,PNR936433,ER0321,Warsaw,Berlin,SNCF,TER 6658,TER,Connection,2026-04-23,2026-07-05,73,6,1,1,19:45,03:42,7h 57m,477,17,220,0.92,10,10,No,Standard,child,7D,api_partner,269.71,148.34,EUR,Confirmed
PBK000189,PNR177558,ER0792,Paris,Brussels,SNCF,TER 2751,TER,Direct,2025-02-05,2025-05-21,105,2,0,0,21:15,00:09,2h 54m,174,107,300,0.643,6,0,No,Standard,regular,14D,mobile_app,92.35,92.35,EUR,Refunded
PBK000190,PNR214682,ER0231,Prague,Berlin,Eurostar+SNCF,Eurostar+TGV 9891,Eurostar+TGV,Connection,2025-09-03,2025-11-17,75,0,0,0,15:30,18:18,2h 48m,168,160,450,0.642,4,5,Yes,Standard,senior,18A,agent_portal,120.66,98.94,EUR,Confirmed
PBK000191,PNR111060,ER0413,Paris,Brussels,PKP,EIP 6728,EIP,Direct,2025-07-01,2025-07-23,22,2,0,1,06:45,08:43,1h 58m,118,10,180,0.941,6,0,Yes,Standard,child,14A,agent_portal,190.38,104.71,EUR,Confirmed
PBK000192,PNR606222,ER0004,Rome,Milan,Trenitalia,Frecciarossa 7119,Frecciarossa,Connection,2025-09-19,2025-12-24,96,2,0,1,19:10,23:25,4h 15m,255,90,220,0.589,5,30,Yes,Standard,regular,12A,mobile_app,172.09,172.09,EUR,Confirmed
PBK000193,PNR202365,ER0393,Nice,Paris,PKP,IC 4350,IC,Connection,2026-04-17,2026-04-28,11,1,0,0,07:20,12:09,4h 49m,289,35,220,0.84,6,15,Yes,Standard,senior,12D,api_partner,194.61,159.58,EUR,Confirmed
PBK000194,PNR678719,ER0510,Copenhagen,Hamburg,ÖBB,Regional 3176,Regional,Connection,2025-08-20,2025-09-30,41,1,0,0,12:10,17:12,5h 2m,302,5,180,0.971,8,45,No,Standard,regular,8B,mobile_app,151.5,151.5,EUR,Confirmed
PBK000195,PNR507723,ER0618,London,Paris,Trenitalia,Intercity 4615,Intercity,Connection,2025-08-07,2025-10-06,60,0,0,0,07:45,10:58,3h 13m,193,63,600,0.895,9,0,No,Standard,regular,15D,mobile_app,187.84,187.84,EUR,Confirmed
PBK000196,PNR375097,ER0907,Zurich,Vienna,Eurostar,Eurostar 5273,Eurostar,Direct,2025-04-16,2025-05-22,36,3,0,0,14:35,19:14,4h 39m,279,9,180,0.947,9,0,Yes,First Class,regular,15A,mobile_app,218.68,218.68,EUR,Confirmed
PBK000197,PNR804758,ER0152,Prague,Berlin,SNCB,IC 989,IC,Direct,2025-09-28,2025-12-19,82,4,0,1,14:40,16:22,1h 42m,102,199,600,0.667,6,20,No,Standard,youth,10A,mobile_app,130.14,111.92,EUR,Confirmed
PBK000198,PNR766371,ER0142,Madrid,Barcelona,SBB,InterCity 8780,InterCity,Direct,2025-05-03,2025-06-12,40,3,0,1,07:35,10:01,2h 26m,146,7,380,0.98,10,30,Yes,First Class,regular,6D,api_partner,204.41,204.41,EUR,Confirmed
PBK000199,PNR608149,ER0416,Hamburg,Munich,SBB,InterCity 3708,InterCity,Connection,2025-11-27,2026-03-27,120,4,0,0,20:05,02:10,6h 5m,365,89,520,0.828,10,0,Yes,Standard,youth,12A,web,178.54,153.54,EUR,Confirmed
